id	filename	md5	size	state
5a497224-066d-4197-8fba-093f46e177e0	5a497224-066d-4197-8fba-093f46e177e0/unc.edu.37f38cd6-6b65-4646-8ee1-d86ccc02fa75.1110530.rsem.genes.results	fb985a8fe3654d30c3d734d23ba96314	1501587	validated
5abe128d-86ee-42e9-a05c-25848b342042	5abe128d-86ee-42e9-a05c-25848b342042/unc.edu.465ce132-c1f4-490f-b1f1-46300fde4441.1991656.rsem.genes.results	cd6aac98f69cb5284aa96e8961c21b42	1514580	validated
5b200a3a-e89e-4509-87d5-57083d029087	5b200a3a-e89e-4509-87d5-57083d029087/unc.edu.e4ac001e-f87e-4c46-8e0e-cee8a4f80965.1352195.rsem.genes.results	40ad0cde1e09ffef06a0a9166f792670	1523033	validated
5b5db89d-b579-4e10-b9c6-f83ac3187ff9	5b5db89d-b579-4e10-b9c6-f83ac3187ff9/unc.edu.1b4bb160-191b-4796-8759-339b11fe386d.1096727.rsem.genes.results	100613b24d58ea350156a082dc2bcf30	1510590	validated
5bc6d508-1c11-438c-beda-0ba3cbed0aa7	5bc6d508-1c11-438c-beda-0ba3cbed0aa7/unc.edu.e4177b01-6898-4bb7-b38d-0c09f85c5668.1469044.rsem.genes.results	69fc66262758452755223508a5f9d9e0	1534629	validated
5bd9b567-98a4-4d02-9766-5840d93915b7	5bd9b567-98a4-4d02-9766-5840d93915b7/unc.edu.a49c5cb5-9a31-456d-b55d-904081633729.1899143.rsem.genes.results	deb98d5c8fc3ceee45b764c3d7e6ec09	1517772	validated
5c3e54d6-3635-448a-9851-9a293a1fcdb5	5c3e54d6-3635-448a-9851-9a293a1fcdb5/unc.edu.86973b83-4077-414a-ad8d-dbf32b6707d1.1219573.rsem.genes.results	ae4947f0a62c9ad3a01a857ae650ab95	1533917	validated
5c43d268-0a33-4350-afff-3542e5f4af37	5c43d268-0a33-4350-afff-3542e5f4af37/unc.edu.7284cc3a-d5a1-42b1-8b1a-89665c4bc35f.1100293.rsem.genes.results	1c2caa1a4f4f01a087f08652a48c3622	1505665	validated
5d02ae81-ca0a-47aa-8da4-a615904797fc	5d02ae81-ca0a-47aa-8da4-a615904797fc/unc.edu.6deb91e8-110b-444d-93c8-72cd04e4746a.1085065.rsem.genes.results	4f343b621049cd822c57af0a9e281d46	1506754	validated
5d25f3eb-a566-4006-a3f4-97415d6e11b8	5d25f3eb-a566-4006-a3f4-97415d6e11b8/unc.edu.2d1f10dd-a834-4c64-919c-2d9eea15c37a.1229449.rsem.genes.results	6c797856bce84f7e49fbef70fa03469b	1520963	validated
5d268f88-c763-42ee-b0f0-e6b80699e1b6	5d268f88-c763-42ee-b0f0-e6b80699e1b6/unc.edu.c58f01fe-6249-49fe-93ab-dd0f7af94df3.1984623.rsem.genes.results	8d3827bcf47553b5817617339faeafd2	1523445	validated
5d6ee315-2efa-46e4-be93-88f803386819	5d6ee315-2efa-46e4-be93-88f803386819/unc.edu.abc25621-f98e-4bce-968b-df64793b2daf.1120376.rsem.genes.results	237641bbab700341f6820be4f79b9683	1531192	validated
5e930926-ac50-42ac-8c27-d924e2845864	5e930926-ac50-42ac-8c27-d924e2845864/unc.edu.4b57bac2-6b38-435f-b935-8eb6a3369d1c.1228019.rsem.genes.results	40201f1a29444d219f52d35a329bfffa	1511167	validated
5ec3dd30-04de-4e11-8932-d40ea7dcc206	5ec3dd30-04de-4e11-8932-d40ea7dcc206/unc.edu.b549484e-cce0-4f6f-994c-910b458de4de.1110228.rsem.genes.results	0a5a610aabfc17c2a72a88f9d2da56fb	1514944	validated
5edd0560-0877-4cf3-be74-908a6af3e22c	5edd0560-0877-4cf3-be74-908a6af3e22c/unc.edu.5893078d-d8cd-4c74-b0e2-d412e367710b.1368897.rsem.genes.results	5b02fe6bdff9c7ce7df7d28e2bb1a23b	1524631	validated
5f14c8d3-98ee-4f67-896d-a3e3acb54223	5f14c8d3-98ee-4f67-896d-a3e3acb54223/unc.edu.43d4cf00-5ed1-4f50-a2a4-31ee7c387eb9.1325313.rsem.genes.results	caab357b12bdae665731e99d7a2e90e9	1527858	validated
5f1e679b-b2b4-4ccf-873e-ad8ecfd7a8bb	5f1e679b-b2b4-4ccf-873e-ad8ecfd7a8bb/unc.edu.2e8a5454-24d7-4059-ac17-595dcfccaf0b.1227559.rsem.genes.results	bf439427afe4acd5b2cda9eb0d75d789	1500238	validated
5f27c11e-39dd-4d10-98de-32f182bd89b2	5f27c11e-39dd-4d10-98de-32f182bd89b2/unc.edu.f8d65338-5f5e-4cf5-a119-25faf54453d4.1084662.rsem.genes.results	82de44a06f1edd2c1450dd3b11831d3f	1493740	validated
5f699389-134c-4980-854b-f87a4fb76721	5f699389-134c-4980-854b-f87a4fb76721/unc.edu.c2972973-dec9-4723-8fc6-af9db22e1cde.1384147.rsem.genes.results	49e3efd519c47995eee841ee4e3ff808	1524254	validated
6158b0fa-68f9-4d8d-921f-0f52a64f0932	6158b0fa-68f9-4d8d-921f-0f52a64f0932/unc.edu.0f61b005-3643-4a6b-a075-bffb7320a2f3.1095814.rsem.genes.results	59a3e95b4d42ec60cf267a3019645d63	1513266	validated
6199664f-34ff-4158-95c2-d2555ee70c40	6199664f-34ff-4158-95c2-d2555ee70c40/unc.edu.3bb181ee-960f-488b-b04b-c2acb7cfb127.1226879.rsem.genes.results	dc4c1283894c9af493dec668c53d0882	1505339	validated
62771fb7-db2f-4969-b2e0-bdddf3219a53	62771fb7-db2f-4969-b2e0-bdddf3219a53/unc.edu.b58ffa95-5a94-4b18-b149-8a0095c53bb8.2636656.rsem.genes.results	ed1a88c32e67f97517e19f324efd1730	1517443	validated
62b581f1-af5f-4736-b568-311b04ca7187	62b581f1-af5f-4736-b568-311b04ca7187/unc.edu.44205bf0-b593-4c0d-9aeb-4e604314e10f.1205823.rsem.genes.results	34ee646a3c24d0bbac19fa722f8ae6ee	1509934	validated
636228eb-be8c-498c-9a75-986cc224018c	636228eb-be8c-498c-9a75-986cc224018c/unc.edu.5a47770e-3ebf-4390-ab03-e128fd9ac507.1111552.rsem.genes.results	b21160bad7e8a2edfb6eedcceca6af0f	1516239	validated
63f0251b-fbf7-43af-8403-e3c043e6a5b3	63f0251b-fbf7-43af-8403-e3c043e6a5b3/unc.edu.fc475e1d-25de-46e4-9191-9e5ee16f0371.1965094.rsem.genes.results	7f2ce46850e04fada3ba760175c346cc	1514743	validated
64580e95-544e-449d-925b-0d6e22112221	64580e95-544e-449d-925b-0d6e22112221/unc.edu.96b3c91a-389e-48cc-9347-ed65fa70f3de.1326649.rsem.genes.results	d3af3936f4168a3ea385521c4ef2aa18	1521399	validated
649d6bba-a673-40cc-8fb5-49fc422d94f3	649d6bba-a673-40cc-8fb5-49fc422d94f3/unc.edu.a1510fc9-aff1-4cc2-8d8e-9aafce9319f7.1227772.rsem.genes.results	f7ddb70028ff3da24458090c617b0464	1512599	validated
6514bdac-d74c-4ceb-8e1a-65e3fa2c1fc9	6514bdac-d74c-4ceb-8e1a-65e3fa2c1fc9/unc.edu.9475bf3a-ae1b-482c-88d8-3f0c90ff18f6.1963153.rsem.genes.results	ecb58ba3d4b9b634665c56103f178488	1521875	validated
67535d52-0b4d-42e4-92fb-cbac95d602db	67535d52-0b4d-42e4-92fb-cbac95d602db/unc.edu.e6aecb65-29f2-48de-a8a0-55b25fbafef1.1092159.rsem.genes.results	aca5a79e6d84be332f297ba825bc1df4	1502687	validated
679df43c-b6cc-481f-8b87-f73006f9d3f4	679df43c-b6cc-481f-8b87-f73006f9d3f4/unc.edu.7c6ef5e6-8116-4a21-ae62-88a5e420bcc1.1441136.rsem.genes.results	6219d8e09915b7045428ab802fbbf701	1528939	validated
67bb70e7-ce81-4658-a2cf-1211fdde8c5a	67bb70e7-ce81-4658-a2cf-1211fdde8c5a/unc.edu.b294ae61-dd94-40a4-8cda-1001658d986f.1438989.rsem.genes.results	4ee120b828e00576d6a60d4b8373b021	1518543	validated
67cc5709-5138-4c4a-a147-fc73ebe9f58b	67cc5709-5138-4c4a-a147-fc73ebe9f58b/unc.edu.f2510b83-536a-4d29-bca7-ff3ca3ca9e44.2063966.rsem.genes.results	8bc0371c2bd405938ff1ffad33eac422	1512502	validated
67db0c55-971c-4874-b513-7b9eaf81e85a	67db0c55-971c-4874-b513-7b9eaf81e85a/unc.edu.9aec6b23-f6a0-4400-b72c-d7c3d16293f4.1101847.rsem.genes.results	30bc95c227a66351429e3226205ec408	1511061	validated
686c1e56-b5ff-46f4-ae70-4810cbf9b586	686c1e56-b5ff-46f4-ae70-4810cbf9b586/unc.edu.3b3948f2-e93e-4d89-8611-3cde3b962193.1103444.rsem.genes.results	7d64768d2137520e5a848c3519560c5e	1510711	validated
68908b72-9381-4307-87ca-110a7a06c051	68908b72-9381-4307-87ca-110a7a06c051/unc.edu.8a8e816b-8067-4ffe-ac37-f3ac2e0a29c4.1093763.rsem.genes.results	5c4edd1db78dfd804600ecb9c0550b50	1499458	validated
697db0e9-9712-40cd-85a0-e28a64de5e2c	697db0e9-9712-40cd-85a0-e28a64de5e2c/unc.edu.f842dd09-8bea-47d4-8489-a9ac06ca5172.1373122.rsem.genes.results	63291ebb44d5bf0df91187e91b98c6e5	1516312	validated
699e86dc-88ed-425b-8d3f-3572298bbf1f	699e86dc-88ed-425b-8d3f-3572298bbf1f/unc.edu.f7301b53-0d6b-47ea-a7c4-6191ed59d3cb.2065019.rsem.genes.results	60c9880de1484b3003e12cf2ff80e909	1522516	validated
69add63e-9d46-4080-aec2-5a3419d48873	69add63e-9d46-4080-aec2-5a3419d48873/unc.edu.a0e0a895-ce81-44a6-a21e-453e727acdbb.1905631.rsem.genes.results	64b18842d13c1b6025737c9047763390	1503496	validated
6a0ebd75-795d-4839-a5bc-5f2615dc9959	6a0ebd75-795d-4839-a5bc-5f2615dc9959/unc.edu.8af91e43-8345-432a-a758-1ce8aa55c664.1325620.rsem.genes.results	8b1a4d422e2c2ddb0591964012879855	1522510	validated
6bdb6677-56fc-490f-86a2-2c57b75da29c	6bdb6677-56fc-490f-86a2-2c57b75da29c/unc.edu.0a85f2bd-d169-44e4-bde3-c92ff92ddc94.1900856.rsem.genes.results	a5d48168453b8adb50519019477429be	1501939	validated
6cd1c011-fa45-4b0c-9f5a-d07b993887bc	6cd1c011-fa45-4b0c-9f5a-d07b993887bc/unc.edu.5a775e87-c4e5-4875-bc64-e2e2a59376e8.1203414.rsem.genes.results	64c539cd213a2ba97dad9906b654347e	1497818	validated
6cde6c0c-1fb2-4644-8cfb-baf5a4ba9b43	6cde6c0c-1fb2-4644-8cfb-baf5a4ba9b43/unc.edu.9ea59622-ed8d-48aa-aa45-665a670928a0.1110849.rsem.genes.results	a47b03181737cd3de5a16616375dc077	1515162	validated
6d3acace-4d9b-4e50-81dd-fb832f53012c	6d3acace-4d9b-4e50-81dd-fb832f53012c/unc.edu.90865a55-659d-409f-a865-bae9e46c4a7c.1370915.rsem.genes.results	24f8085d69b04f0f32ba16c71c1dc28d	1524769	validated
6d823bd5-eeb9-4da8-a0de-d7d30b0dfdb9	6d823bd5-eeb9-4da8-a0de-d7d30b0dfdb9/unc.edu.5cb476d8-eae8-453c-8157-fdb71b4d5efa.1905954.rsem.genes.results	dafe11ab331d3f3d9bfc573299c37cc5	1511307	validated
70191553-7100-42f7-84a6-44680768f25a	70191553-7100-42f7-84a6-44680768f25a/unc.edu.ca296fb4-2d1e-4ce9-acc8-81bd4cd11e58.1229496.rsem.genes.results	83042b25b43dbb75f1001999679465b5	1524581	validated
708942a1-0d5d-4303-a297-c5bc7bb233dc	708942a1-0d5d-4303-a297-c5bc7bb233dc/unc.edu.1a331a89-0666-49c2-8f5c-915568d8cb31.1578031.rsem.genes.results	b4d0531a975d4bd1359ed585d5d0a847	1513445	validated
70ab2f3e-4bcd-4386-9614-bce54763655e	70ab2f3e-4bcd-4386-9614-bce54763655e/unc.edu.2d6005de-b9ad-48ab-bfc9-60995838a002.1963285.rsem.genes.results	0754296ee7c0362327086420482ef246	1527189	validated
714ba1b8-e0a3-464a-ab65-acd364e644a5	714ba1b8-e0a3-464a-ab65-acd364e644a5/unc.edu.109f2b77-1742-4afa-bcba-b763746fe080.1439224.rsem.genes.results	7bc565c8ab860d5b4eaa0613f059ea61	1531442	validated
718b5c1f-53e7-4a75-9b00-1c64b35c1fd3	718b5c1f-53e7-4a75-9b00-1c64b35c1fd3/unc.edu.a660dca3-d4cd-4d7e-93fd-6be7a622cc59.1079683.rsem.genes.results	0f1b94ce581c4c4e7aff8f38cd77cb5f	1512761	validated
71a0af22-b552-42a8-8e8f-3438eb249159	71a0af22-b552-42a8-8e8f-3438eb249159/unc.edu.0216208c-fbbd-4370-93dd-19fbb7703568.1441567.rsem.genes.results	dd2a23d48cd03acc13ea766aef6fa586	1520627	validated
73f25c15-e961-4668-ad26-5d21658ae04e	73f25c15-e961-4668-ad26-5d21658ae04e/unc.edu.2ef846b1-a0f9-412e-a72e-6dab6543d41f.1211491.rsem.genes.results	279c56611fd15f4bc08eba134dfbbd90	1511242	validated
73f83937-4411-4315-9d41-fabf011114f9	73f83937-4411-4315-9d41-fabf011114f9/unc.edu.0391cb59-6ceb-4d9a-be02-5d68b4ddafc3.1103737.rsem.genes.results	ccd196c7f0a15f806b6027599f3af263	1524387	validated
74d4380b-68dd-4e17-9647-56795b9e7219	74d4380b-68dd-4e17-9647-56795b9e7219/unc.edu.b31f6ff5-bd06-43d7-966e-426b787222e8.1991385.rsem.genes.results	7f2ace7cf1dfef7f58c9557a739a2dbe	1524488	validated
7617cc38-814f-4480-aae3-4592928436bf	7617cc38-814f-4480-aae3-4592928436bf/unc.edu.12922017-4f50-4d3d-9bf9-8d9bf7a3b8d4.1965980.rsem.genes.results	9307def86e9a4bb1e73e4a8e69fa23d9	1514162	validated
76da1ef0-a0ec-447f-bb97-5269d5bfd297	76da1ef0-a0ec-447f-bb97-5269d5bfd297/unc.edu.ff0e31ac-ee03-495a-97e0-a5283fd1c3ae.1965864.rsem.genes.results	cc393866b05f7f368ff82d05e0e1ddb9	1517369	validated
76ebcf6f-67c5-41ca-aaeb-85563b525ef9	76ebcf6f-67c5-41ca-aaeb-85563b525ef9/unc.edu.4c5c1c05-b9d1-4073-9d91-5c4e552928ae.1105290.rsem.genes.results	2b39840a583c426a9b495efade9036c9	1523976	validated
771474f6-5eed-445b-b5a2-c52b23a8ec34	771474f6-5eed-445b-b5a2-c52b23a8ec34/unc.edu.0a8dbb5b-77b8-4eda-a67c-8cf842c12d53.2101697.rsem.genes.results	d5e9c3b8574231579b040bff60ee939c	1516977	validated
778343db-6aef-4cf3-b24b-b78f15f12694	778343db-6aef-4cf3-b24b-b78f15f12694/unc.edu.4be7594c-c6ff-47c3-bb57-22ba6489b0f4.1084734.rsem.genes.results	d4e91314e03f4514ea088b9c2aec6ccb	1502239	validated
77c890dc-7b35-483f-8145-fd0c2b963259	77c890dc-7b35-483f-8145-fd0c2b963259/unc.edu.ec29675b-7379-44ee-981b-458fe9aca616.1966460.rsem.genes.results	dfa37f48b9f54276d89afc4ca28b43f1	1515489	validated
77f5ed10-e221-4eab-a98a-1b6b04763834	77f5ed10-e221-4eab-a98a-1b6b04763834/unc.edu.02e43817-47d3-4436-bcfa-37dd510eec4c.1094356.rsem.genes.results	70b4a56c5c009376a3a97b1e7dc61189	1513486	validated
7824eaae-795a-4cb9-bf27-e7cde0a52b8b	7824eaae-795a-4cb9-bf27-e7cde0a52b8b/unc.edu.885e59fd-b9e5-4c5a-85cc-c979232b1e77.2542449.rsem.genes.results	8cb686451a42cacbeec0e6b680ab6ac6	1511643	validated
786965b4-c9fc-4d02-b1d9-38b2dc47ab75	786965b4-c9fc-4d02-b1d9-38b2dc47ab75/unc.edu.ed7e5789-ce06-4213-beda-f0892b103ce4.1325633.rsem.genes.results	7e36e1aea74030aafe3c9ba0f6c1c87c	1521881	validated
7986918a-73bf-4f60-a9b3-6251fbb1c7a8	7986918a-73bf-4f60-a9b3-6251fbb1c7a8/unc.edu.883fcc6f-4ef3-4c93-872a-a096b87bd85b.1964608.rsem.genes.results	55b688466db1c1b4813e5cefe6b8ce42	1502313	validated
79bc55de-48ef-4530-a615-c5dd0fff9480	79bc55de-48ef-4530-a615-c5dd0fff9480/unc.edu.82de5dc9-2d34-4395-ae7c-430b5632ed24.1941224.rsem.genes.results	ebd143c8d1ff96d9eef05b2d8e79a9f2	1519056	validated
7a06465e-1c12-4678-891e-47e4b9936fb6	7a06465e-1c12-4678-891e-47e4b9936fb6/unc.edu.a8ef928f-7321-4355-b136-cec50ebd9481.1112186.rsem.genes.results	4fc62d68913be800871dff42543d5b9c	1510487	validated
7a4e2313-4262-4424-83e5-24aa0273a429	7a4e2313-4262-4424-83e5-24aa0273a429/unc.edu.87e51ccb-9ded-43c6-bb1a-a8a85d2d9fa6.1572863.rsem.genes.results	62f230bbc345b36f5f7dc3dfb1771889	1523031	validated
7ada77d4-4672-491e-baff-ef142517b645	7ada77d4-4672-491e-baff-ef142517b645/unc.edu.8835ae28-831e-49da-a046-a1a43b626a4e.1220705.rsem.genes.results	3eb9915b71a78bb9536ab22f6ede8505	1532682	validated
7ae55d59-5464-4931-92fd-8ca19d44d5e1	7ae55d59-5464-4931-92fd-8ca19d44d5e1/unc.edu.8b0a1ab6-e7ea-45f9-9e3a-bd98b3f59972.1230243.rsem.genes.results	414b4e36da0f257c74f76a3768db43fb	1530127	validated
7b6d7edf-29fb-415f-ba05-008fd2b9e3ef	7b6d7edf-29fb-415f-ba05-008fd2b9e3ef/unc.edu.c436fa86-ae7e-490e-a52c-5004a8643b50.1466218.rsem.genes.results	93d32031b341a6bbb3adc04862d00125	1509840	validated
7baa6ec1-31a0-4900-a830-f86314f22df9	7baa6ec1-31a0-4900-a830-f86314f22df9/unc.edu.299d2ad8-b54d-4ddb-b6c5-b80d8baf39f2.1112244.rsem.genes.results	229607b211a93696312eeeb3a5fda2f2	1513893	validated
7be96a35-5b7f-415d-93c7-b4f5f5834830	7be96a35-5b7f-415d-93c7-b4f5f5834830/unc.edu.006eb1bc-b058-49b9-8c2d-3c50f2427d95.1214207.rsem.genes.results	47617017e82a265bff09e2628826e429	1514122	validated
7cd205a9-1468-461d-a757-6636583e557b	7cd205a9-1468-461d-a757-6636583e557b/unc.edu.928e4b3e-0664-4f05-b971-4c7ce6a318e4.1118010.rsem.genes.results	7c20e1437f96746b3236d45ca8a507c6	1525719	validated
7d65c53f-d5a0-46c5-8ef0-ffe8bf2aea67	7d65c53f-d5a0-46c5-8ef0-ffe8bf2aea67/unc.edu.ea55c131-97f8-49cc-a445-87523ce1f075.1208426.rsem.genes.results	222cc9c5bdf63b786af3d81f884f06c5	1500918	validated
7dfd6642-e46e-44b2-bc50-ce1d1d4e12b3	7dfd6642-e46e-44b2-bc50-ce1d1d4e12b3/unc.edu.dbe8b05d-9b51-4d93-9e04-9609a5dd4cb8.1097518.rsem.genes.results	b83c7c7475447ab02a18c351d47773c8	1511706	validated
7e651a97-f274-4a4e-af20-0e99d5b8b7ef	7e651a97-f274-4a4e-af20-0e99d5b8b7ef/unc.edu.c3a5aa9d-5b4d-4c3a-9e4c-656f174e2a6e.2625145.rsem.genes.results	883c9c01e9a202ca6ef1667c209f5b8f	1507565	validated
7f56c109-99b8-418c-a8ab-eb16088fa8f6	7f56c109-99b8-418c-a8ab-eb16088fa8f6/unc.edu.e6817dfb-7634-4321-9627-ce94feb46011.1327927.rsem.genes.results	0bd80b24aa30341ff00af59d87d3a89e	1526757	validated
7f6c6897-3309-467f-bbbe-2f3951a1ebc8	7f6c6897-3309-467f-bbbe-2f3951a1ebc8/unc.edu.0d7719a9-58ac-4c27-99d3-0a6321c03ef6.2065204.rsem.genes.results	7b8d27fc5fb031a0f099639f23582000	1518985	validated
7fcbd260-a68a-409a-98f3-a409e8204ac7	7fcbd260-a68a-409a-98f3-a409e8204ac7/unc.edu.877fb28c-fcdd-4e75-8057-029c9ff31d26.1081160.rsem.genes.results	98dfb54acdc4eec6646c73c4fe90923c	1509866	validated
7fd44cc9-62bb-4d13-b5d1-f8699418967a	7fd44cc9-62bb-4d13-b5d1-f8699418967a/unc.edu.a588764f-f972-4d3a-b8f8-d0209fc7d2a1.1467155.rsem.genes.results	518c93d609ba95f5ae0090f02132d2a5	1525537	validated
80286282-0372-4a74-9085-e42577756616	80286282-0372-4a74-9085-e42577756616/unc.edu.42ab0bc6-16cb-43e4-9729-9b947f2e6432.1905889.rsem.genes.results	3f6071b33497e0056abdb39c7c8898d6	1510155	validated
805c30bf-8d66-454b-ab0e-20a39cceca43	805c30bf-8d66-454b-ab0e-20a39cceca43/unc.edu.5e45c9ab-f5fe-497b-b919-72b0d8dec83d.1209473.rsem.genes.results	4535c40136854d0b479e3f2be2e3bfbb	1512218	validated
808a7716-a4f9-4ed8-bf4a-f3593605eea8	808a7716-a4f9-4ed8-bf4a-f3593605eea8/unc.edu.d1a8d88d-1708-4959-9695-6f2e67853bd5.1216592.rsem.genes.results	db63cc0efebacc91485c1efff8be34aa	1524039	validated
81b8776e-6236-4186-ab5d-3f5b72ffc68d	81b8776e-6236-4186-ab5d-3f5b72ffc68d/unc.edu.6a4b7295-a738-4d4a-a264-72fba462e60c.1110898.rsem.genes.results	e6279a2c5ecb2b1b8357a9607c1e3a6b	1518635	validated
81d2fd32-56f4-4308-a32a-3c431c791a5c	81d2fd32-56f4-4308-a32a-3c431c791a5c/unc.edu.a237a685-c274-4cc9-ae4d-64398d2ba92e.1384611.rsem.genes.results	c8ba4d7ee3441afe95cb8a8008422aea	1525689	validated
821e0478-d431-4b9b-ac62-16c36478f35f	821e0478-d431-4b9b-ac62-16c36478f35f/unc.edu.92321ab5-8c77-4208-9daf-e6fcb01cc7a1.1111001.rsem.genes.results	cfbe3954d2e6895edde5be2d71a287ae	1508301	validated
82426713-2f90-4bf2-b484-0b02fb80ea3e	82426713-2f90-4bf2-b484-0b02fb80ea3e/unc.edu.9de618ee-04ff-49da-830a-f82eff981616.1966430.rsem.genes.results	6a1e99da87271808609198d42bfc6ca6	1520635	validated
827cb0bb-6d3b-4bca-814e-2989ff0b17bf	827cb0bb-6d3b-4bca-814e-2989ff0b17bf/unc.edu.aa7b5f63-ac8e-45bf-80e9-be4a576426a5.1108112.rsem.genes.results	4e883732aa2afd55c6c945c7ada07d53	1506983	validated
82856340-17c5-4742-9cc8-a9ab194a5251	82856340-17c5-4742-9cc8-a9ab194a5251/unc.edu.367f7d8f-d11e-4cec-8df8-ab4e23e1ed0c.2611660.rsem.genes.results	444de30ef7875bb47e29edef511219ee	1527089	validated
82b5ffb9-24a5-419c-9573-32e1eb36c565	82b5ffb9-24a5-419c-9573-32e1eb36c565/unc.edu.50d1ad39-3545-422e-b8fa-440e68eeebf3.1906030.rsem.genes.results	9bc4f49e4c2951bb46f5abb0fd932662	1511387	validated
82c0bab4-4e44-4df0-b465-0e51df56186b	82c0bab4-4e44-4df0-b465-0e51df56186b/unc.edu.15be34fa-d099-42d0-98ca-e66c83a16790.1227727.rsem.genes.results	c0ec54c69f73725a290a8da8b0143caa	1513526	validated
82c546b6-6230-4fe3-809c-610b0f333d6f	82c546b6-6230-4fe3-809c-610b0f333d6f/unc.edu.c63e6cf3-936d-4d14-ab87-11aa4ef51242.1213369.rsem.genes.results	5ae60b5b718aac4610759083738071da	1526778	validated
82cdfd8a-d12d-4488-a752-60a62c527ddd	82cdfd8a-d12d-4488-a752-60a62c527ddd/unc.edu.756942cf-3ba1-456e-8086-57f710247b8e.1457161.rsem.genes.results	fbf778eade1f48bbc3643d44f9c5d42f	1520135	validated
838514fb-a939-483e-921c-479aba959407	838514fb-a939-483e-921c-479aba959407/unc.edu.ee90d7cd-4ac9-4be0-b9a8-49329890f69d.1110511.rsem.genes.results	9ee0195bc3796054788b33b4cf6e2c46	1523361	validated
84a6ad8e-d131-4446-bb2c-f7e65ee4f1f9	84a6ad8e-d131-4446-bb2c-f7e65ee4f1f9/unc.edu.364051c3-87fd-4f4a-b2ae-8cc6cf883407.2121192.rsem.genes.results	0e305a8097f227d148faac4694191999	1524593	validated
84c61794-72fd-4cc0-aa1f-c58928f750f3	84c61794-72fd-4cc0-aa1f-c58928f750f3/unc.edu.4f5215c3-7763-49f8-afe7-b3ce3474afe2.1099085.rsem.genes.results	39ddb0713589d590cf98a42d129e4f7d	1519297	validated
84e5c38a-0a4b-4bf9-a788-6a0342aea5d2	84e5c38a-0a4b-4bf9-a788-6a0342aea5d2/unc.edu.193873d4-f0ad-4e8d-918b-9beb83965483.1229273.rsem.genes.results	542f85d1e46742d3bcb5fca6535b9b9f	1517670	validated
854ac5f5-b03b-495a-b7af-531ebf503081	854ac5f5-b03b-495a-b7af-531ebf503081/unc.edu.ab215c47-4678-4ca9-8cd3-ac6e3e804c05.1204053.rsem.genes.results	054e7d42f3f9071690c3652cc45d3f3c	1497273	validated
85b82a77-122a-4980-b889-7efbd0ef16e7	85b82a77-122a-4980-b889-7efbd0ef16e7/unc.edu.21e0230a-8314-4d80-afca-9326c34d1299.1984451.rsem.genes.results	c97cc397de1b3c6da8d38d54a8e658d4	1511657	validated
85d7e995-5d7e-45e4-98d3-46f28ef04569	85d7e995-5d7e-45e4-98d3-46f28ef04569/unc.edu.5eae1d0f-5ca1-499b-963f-2fce4807ccc6.1206131.rsem.genes.results	851b19d85571f5ff411361956c17ab5c	1509616	validated
85f38d81-0e51-49ef-9a9a-c62b0e8970d7	85f38d81-0e51-49ef-9a9a-c62b0e8970d7/unc.edu.ca16fef9-9795-4a33-899f-9bf111ee093e.1474705.rsem.genes.results	55e9f926512440b18a783e0d148a014b	1517159	validated
860125b4-dd1c-4553-9d93-42c1a3fcfe50	860125b4-dd1c-4553-9d93-42c1a3fcfe50/unc.edu.bf359688-8652-4266-b4fd-e2f8f2782a97.1581760.rsem.genes.results	e36238a68502dedb6164456cc0e3135e	1525798	validated
8665c565-0bef-49c3-adf1-68d5be1bce30	8665c565-0bef-49c3-adf1-68d5be1bce30/unc.edu.f879b84d-a2e7-4189-bcf6-9286b52e19dd.1223761.rsem.genes.results	2aa5768cc2995c62d237368864b1a415	1529395	validated
867d11e7-38bd-47a6-bfc3-b825c96b5577	867d11e7-38bd-47a6-bfc3-b825c96b5577/unc.edu.8349b70a-dad2-492a-a7d1-95e734a96a5e.2251956.rsem.genes.results	cef3fe638f75e0cc8f282df503ab1bd8	1508686	validated
8748d08c-096d-4fed-9bf2-fc758dc337ad	8748d08c-096d-4fed-9bf2-fc758dc337ad/unc.edu.708e83be-4726-4eb6-a72c-ad855942551c.1572657.rsem.genes.results	813cc4b555afe222195039b0be41a63d	1517997	validated
874fc352-f23d-425d-88f0-4be249036aa2	874fc352-f23d-425d-88f0-4be249036aa2/unc.edu.b73f5912-d163-4812-995c-0a273f543af1.1466280.rsem.genes.results	ce6bbbb9c73a714c06e662f64216e216	1509004	validated
877b4875-52b1-4e9a-acd3-13069ffae6aa	877b4875-52b1-4e9a-acd3-13069ffae6aa/unc.edu.89dda3b6-2905-4577-9b74-965fb7f77c98.1112327.rsem.genes.results	4bc3e094650450018a80c91d5a63d072	1524560	validated
8788974a-d611-420f-8f35-58c073cdcedc	8788974a-d611-420f-8f35-58c073cdcedc/unc.edu.6f2e3098-e76b-411f-9d8e-cd8594ed1175.1079745.rsem.genes.results	a750694b1e86cd1ff31f3f6e2c1d8dc8	1518339	validated
88068f44-f524-48d9-a102-894b9f40c244	88068f44-f524-48d9-a102-894b9f40c244/unc.edu.ca04916e-5edc-4481-81d0-b0cc56925005.2078257.rsem.genes.results	77b03f89facf8259ea7d1ad80c8118b5	1519457	validated
